id,file,source_file,start_page,end_page,pages,file_sha256,bytes,case_title,case_number,deed_number,judgment_number,court,circuit,decision_date,year,text_sha256
collector-1435-v12-p474-3547798,extracted/collector-judgments/collector-1435-v12-p474-3547798.txt,moj-judgments-1435-volume-12.pdf,474,475,2,0970e79d69ca365befe8af243beb56d479f97a345cd1e77e55e46a7874290c30,6310,:يلسلستلا مقرلاقرلا,3547798,,,,الدائرة اجلزائية الرابعة يف حمكمة االستئناف بمنطقة مكة املكرمة,,1435,84c3c6d28036d75d0c7d3f97bde551cb92e742048df341477040f3dda86e2bee
collector-1435-v12-p476-3516283,extracted/collector-judgments/collector-1435-v12-p476-3516283.txt,moj-judgments-1435-volume-12.pdf,476,480,5,d4cdbf7a51ed7f34c1483d7dae35e25c362685d2ad0fd74d4ebba7854e5d042f,18110,:يلسلستلا مقرلاقرلا,3516283,,,,الدائرة اجلزائية الثانية رقم ( 35153129ج )2/وتاريخ1435/02/20ه,,1435,51527b1247945184d7f6ee50abf461871cd6a4cb4a83a33435d08e7c656db813
collector-1435-v12-p481-3520593,extracted/collector-judgments/collector-1435-v12-p481-3520593.txt,moj-judgments-1435-volume-12.pdf,481,484,4,9fe09afea23fb2ad05e57a090838eec918737b56507717527c8661b9eceecce9,12346,:يلسلستلا مقرلاقرلا,3520593,,,محكمة االستئناف بمنطقة اجلوف عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بسكاكا الشيخ )...( /برقم,الدائرة األوىل لتمييز القضايا اجلزائية بمحكمة االستئناف بمنطقة اجلوف عىل املعاملة الوارد,,1435,a75883aeef261cf9af7b1cb90402c23ef50390015e1dfe3274ed1b14337a15ed
collector-1435-v12-p485-3573757,extracted/collector-judgments/collector-1435-v12-p485-3573757.txt,moj-judgments-1435-volume-12.pdf,485,492,8,61e9561dacd81969bf295a1652637ef31099b2639d7c63ab7b290a27f9e310a2,27183,:يلسلستلا مقرلاقرلا,3573757,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بالنامص الشيخ )...( /برقم 35,الدائرة اجلزائية الثالثة برقم 35163891يف 1435/2/29ه,,1435,2a46e1d867ee5464689bd7d3ff4d46084fb64bb688339cb8e4e6440877d29ae1
collector-1435-v12-p493-3542361,extracted/collector-judgments/collector-1435-v12-p493-3542361.txt,moj-judgments-1435-volume-12.pdf,493,497,5,f77eea2527688dada2a09f3c8697d916fdf0e679c106d78771e624344c7cfa89,17583,:يلسلستلا مقرلاقرلا,3542361,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة ال��واردة من فضيلة رئيس املحكمة اجلزائية بمحافظة القطيف برقم,الدائرة اجلزائية األوىل رقم 35228068يف 1435/5/1ه,,1435,3b7943628b6e252b8b3a06ef82bea9737092ff4e8290fead3d7e8924e3ff0987
collector-1435-v12-p498-3546527,extracted/collector-judgments/collector-1435-v12-p498-3546527.txt,moj-judgments-1435-volume-12.pdf,498,502,5,7522c252f08dd33c716ce7d7ed70b7ab2dd524e54a79755151f5948bf0686d8b,15930,:يلسلستلا مقرلاقرلا,3546527,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بربيدة برقم ( )35221448و,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة القصيم عىل املعاملة الوار,,1435,1db8f13ef30bc9bc7fe2b0ffe3ec6f2e52c70cbdc695d4085be8a3704d5749d7
collector-1435-v12-p503-3564921,extracted/collector-judgments/collector-1435-v12-p503-3564921.txt,moj-judgments-1435-volume-12.pdf,503,506,4,d0b937898dc27547bab9f0ef40814403a1307a5be38e4723ebcadfd3d45cb906,11054,:يلسلستلا مقرلاقرلا,3564921,,,,الدائرة اجلزائية األوىل االطالع عىل القرار الرشعي رقم 35149202وتاريخ 1435/2/15ه,,1435,472cdf56a68bc6b93c885cacbe2d85122a822409ee47fd69dec9d84a2aaff5f4
collector-1435-v12-p507-35382862,extracted/collector-judgments/collector-1435-v12-p507-35382862.txt,moj-judgments-1435-volume-12.pdf,507,513,7,40f3b0dbb176a83490f3aee7355fe099da04326864a7bdb82fdbb3ea1c176be4,18071,:يلسلستلا مقرلاقرلا,35382862,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,6d3142db20afa758f0fc741c9e96a5534278a50dc060d0ce78d64b4e26049f72
collector-1435-v12-p514-34160354,extracted/collector-judgments/collector-1435-v12-p514-34160354.txt,moj-judgments-1435-volume-12.pdf,514,519,6,7a4d762d1734658c17018339d4feea36e5848904e66f63dc5ff69806e2acbb28,15685,:يلسلستلا مقرلاقرلا,34160354,,,محكمة االستئناف بمنطقة عسير عىل املعاملة الواردة من املحكمة العامة بجازان بالرقم ( )342739873وتاريخ 1435/1,الدائرة اجلزائية الثانية ذو الرقم ( )34266718وتاريخ 1434/07/12ه واملتضمن ما ييل: (وبدراس,,1435,233896074a3e2ac752e43780acbb1e9f8049b83e78389ff6356bf7bf87c3bb5b
collector-1435-v12-p520-18547,extracted/collector-judgments/collector-1435-v12-p520-18547.txt,moj-judgments-1435-volume-12.pdf,520,524,5,ecb77af7b88d37143c8fd6308ed35ce3cb3a41c48498e6b6c898d825b7fc78ff,16921,:يلسلستلا مقرلاقرلا,18547,,,محكمة االستئناف بالرياض عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بالرياض برقم 341797308وتاريخ 1,الدائرة اجلزائية الرابعة بمحكمة االستئناف بالرياض عىل املعاملة الواردة من فضيلة رئيس امل,,1435,a32540a01651f50e8664e54f78800f4c55d24a61b237a351563393fe3f32bdd2
collector-1435-v12-p525-35271846,extracted/collector-judgments/collector-1435-v12-p525-35271846.txt,moj-judgments-1435-volume-12.pdf,525,531,7,c10f8c255358e821b9e25ea6d52b71b3de0eb384210357498ff7186e77277184,21466,:يلسلستلا مقرلاقرلا,35271846,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,d239e10f09a35f61e60db87189328d5d7963e0e410939799faa0858141b7bbca
collector-1435-v12-p532-34260507,extracted/collector-judgments/collector-1435-v12-p532-34260507.txt,moj-judgments-1435-volume-12.pdf,532,541,10,1fc087f351797eb9a764954c2bbba693b939df8a22ec71839b5333c083395564,34483,:يلسلستلا مقرلاقرلا,34260507,,,محكمة لتقييمه والتقرير بشأن صحته وعدم صحته,الدائرة اجلزائية الثانية ذو الرقم ( )34353059يف 1434/11/06ه الذي اشتمل عىل شهادة املدعى,,1435,ae51d00eff9b5537a045b270d75f5dbf3bedff20d30270ff6cf014a89070322a
collector-1435-v12-p542-34341951,extracted/collector-judgments/collector-1435-v12-p542-34341951.txt,moj-judgments-1435-volume-12.pdf,542,545,4,413bb27fbcaaaf10c192fc050ed16c28b35e835d71f3c19fe2bd7720ad0b1e0f,7987,:يلسلستلا مقرلاقرلا,34341951,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,06a26c503451be297e5783012eb1c14dcd143b5d1440dbb93ebe64afa965256a
collector-1435-v12-p546-3580901,extracted/collector-judgments/collector-1435-v12-p546-3580901.txt,moj-judgments-1435-volume-12.pdf,546,550,5,80929d8eeee54272a8dc721091ab7f46fdb217b79767403b363d285e7879305a,16321,:يلسلستلا مقرلاقرلا,3580901,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بأهبا برقم (,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,1f69e29d9229c84ffc19917bfd1c4c345e39135e0788401b6c9bb556b416769f
collector-1435-v12-p551-35118857,extracted/collector-judgments/collector-1435-v12-p551-35118857.txt,moj-judgments-1435-volume-12.pdf,551,554,4,ce8143e8e4dd12f8688ad42438a79feea413d22b15f94fdae1eb8575930fd84c,12629,:يلسلستلا مقرلاقرلا,35118857,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية الصك بنجران املساعد ذات ال,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,4ec9e1321d97aa17237d4c23c622e96538a4d2e88e10c5cdec4131513db93a57
collector-1435-v12-p555-35120631,extracted/collector-judgments/collector-1435-v12-p555-35120631.txt,moj-judgments-1435-volume-12.pdf,555,559,5,0e4151afe9253c90483b09787e2f55e62be5516a369c9899df01eff8424a4b44,13633,:يلسلستلا مقرلاقرلا,35120631,,,,الدائرة اجلزائية السابعة يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,043af196da6539d22eef114c7756605783d58461ae93b294a2fb79ede51e5290
collector-1435-v12-p560-35821,extracted/collector-judgments/collector-1435-v12-p560-35821.txt,moj-judgments-1435-volume-12.pdf,560,563,4,b979a12c577a5552ebc4b3a44668d63fc0758135c57b9fe0da71e51b5906be77,13437,:يلسلستلا مقرلاقرلا,35821,,,محكمة اجلزائية حيث إنه أشري بأنه املحل التعهد عىل صاحب خطاهبم رقم (/5س )434وتاريخ 1434/6/6ه بأخذ املحل من,الدائرة اجلزائية األوىل بمحكمة 562 االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فض,,1435,97ef30f7222040a0e0acdfef2379a91f61a214fd1bf3fbf7b2331e18d45e1d2d
collector-1435-v12-p564-3520058,extracted/collector-judgments/collector-1435-v12-p564-3520058.txt,moj-judgments-1435-volume-12.pdf,564,567,4,61bd2ec60066182b40ded75cc2456003d2e677970ce8d0c2772e787555427f17,10556,:يلسلستلا مقرلاقرلا,3520058,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بالشعف الشيخ )...( /ذات الرق,الدائرة الثالثة لتدقيق القضايا اجلزائية احلمد هلل وحده وبعد,,1435,4fea7a3bda88974f30420e29136c69cd4262e086698d2bbba346e151c84694eb
collector-1435-v12-p568-34511131,extracted/collector-judgments/collector-1435-v12-p568-34511131.txt,moj-judgments-1435-volume-12.pdf,568,571,4,da606e22fd474bf96b037b19085a5578441696cf4874cc1397c3dd6b550d9f1e,10588,:يلسلستلا مقرلاقرلا,34511131,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,de8dee5634c7c8b2498e7b17e40ca16c19b40e2f3fa02cbdb0e0d88bcbae1f40
collector-1435-v12-p572-34511495,extracted/collector-judgments/collector-1435-v12-p572-34511495.txt,moj-judgments-1435-volume-12.pdf,572,594,23,e75e7ae00b50c8cc770e0e3a232e02ea5d92049e050e2be38fe5e33cbf85c70a,33620,:يلسلستلا مقرلاقرلا,34511495,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بمحافظة االحساء املكل,الدائرة اجلزائية األوىل بمحكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة,,1435,c1e9bbe1bc7fe55de7ddef9627328488074cc0167b998c1d1eccc99fbea2c6c9
collector-1435-v13-p6-34512900,extracted/collector-judgments/collector-1435-v13-p6-34512900.txt,moj-judgments-1435-volume-13.pdf,6,12,7,35a3addd13820cc5edd7b9dbc5b0eb692a257074662cdc1865ca16a0ecdbfc96,23709,:يلسلستلا مقرلاقرلا,34512900,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,71ac7a34b2624600b926ec8f8cee95ee70fde6722bbb32c0d6b77f32ec1826c5
collector-1435-v13-p13-35152374,extracted/collector-judgments/collector-1435-v13-p13-35152374.txt,moj-judgments-1435-volume-13.pdf,13,18,6,7eb098f603533bf5a4630b1cd9988427aaca7a07ace99373037a0dab53751d21,18082,:يلسلستلا مقرلاقرلا,35152374,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,e7e7394b2b673d751ce69b6e0187f3845a1fe24bf844617e7ae854053d099a89
collector-1435-v13-p19-35157854,extracted/collector-judgments/collector-1435-v13-p19-35157854.txt,moj-judgments-1435-volume-13.pdf,19,24,6,7945e0b50af50ccf8ac3fa40c99d9ab6a497cba9a4ca16c882076f48e142e2bd,19161,:يلسلستلا مقرلاقرلا,35157854,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بمدينة الدمام املكلف,الدائرة اجلزائية األوىل برقم 35233187وتاريخ 1435/5/5ه واملتضمن ما نصه بعد املقدمة وبدراس,,1435,f0df77afce720d3cf8e671eeebe7f2e0a6dd22315bb1b901a33afcdbff408c78
collector-1435-v13-p25-34550256,extracted/collector-judgments/collector-1435-v13-p25-34550256.txt,moj-judgments-1435-volume-13.pdf,25,28,4,7b371e40ddb209ebd23fbc8a887f63b0102778d96b9185e0685d9c4cc99ee80e,13436,:يلسلستلا مقرلاقرلا,34550256,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية يف بريدة برقم 342793469و,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة القصيم عىل املعاملة الوار,,1435,046e1a9e061c46073f1543e1083864a92d8c9ae544eb2f1369f2b2a30aa91f8c
collector-1435-v13-p29-34557868,extracted/collector-judgments/collector-1435-v13-p29-34557868.txt,moj-judgments-1435-volume-13.pdf,29,36,8,d62aa4d2dfbbd41ac9e72b19b19ebb67649c88310f5cd1f22bfbfdbb91e6e146,28269,:يلسلستلا مقرلاقرلا,34557868,,,محكمة اجلزائية برقم ( )9001وتاريخ 1434/4/28ه 2 سبق القبض عىل املدعى عليه الثالث يف قضيتي جتمهر ومظاهرة األ,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة القصيم عىل املعاملة الوار,,1435,3c18f3542ec9f8c90ba9493a776b632f872be54024712aa01ea4d01af9db08b4
collector-1435-v13-p37-35149736,extracted/collector-judgments/collector-1435-v13-p37-35149736.txt,moj-judgments-1435-volume-13.pdf,37,41,5,d13f6591dbed40db2d9504751bccecf59ff69a83fbecee1de096b7d98ed12c1f,13116,:يلسلستلا مقرلاقرلا,35149736,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية يف بريدة برقم ( )3572492,الدائرة الثانية لتدقيق القضايا اجلزائيةاحلمد هلل وحده,,1435,1677eb32a006c006c7f0bc6ce1d1e89161888a3cff3db762bdd7bdc4885cd2c4
collector-1435-v13-p42-34159840,extracted/collector-judgments/collector-1435-v13-p42-34159840.txt,moj-judgments-1435-volume-13.pdf,42,45,4,ff5543600fca8c69acf97f7746b050fec4733aa6ca8b942a72b8f85cac7a1fae,12349,:يلسلستلا مقرلاقرلا,34159840,,,محكمة اجلزائية استنادا للامدتني ( )128٫126من نظام اإلجراءات اجلزائية,الدائرة الثانية لتمييز القضايا اجلزائية بمحكمة االستئناف باجلوف عىل املعاملة الواردة من,,1435,e327bcfe501b18512eb8571f66638cbcd0fdbb9773a7eedc169909792a586050
collector-1435-v13-p46-34296922,extracted/collector-judgments/collector-1435-v13-p46-34296922.txt,moj-judgments-1435-volume-13.pdf,46,49,4,eed7a94d7a66f4f7bb79acc96c145399f99429f13f625f95e2cd5438063952bf,14268,:يلسلستلا مقرلاقرلا,34296922,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,93ef577bcf93446ada507759d3aa423728bdfb18ee00393f58606d080f29dbda
collector-1435-v13-p50-34437444,extracted/collector-judgments/collector-1435-v13-p50-34437444.txt,moj-judgments-1435-volume-13.pdf,50,59,10,afd2f16569042cf02d62bd0e6394767febcdb1cd47908a6b3ee74b8563b1c181,27270,:يلسلستلا مقرلاقرلا,34437444,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بأهبا برقم 342753372وتاريخ,الدائرة الثالثة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,97b7eaf6684ce4f6fedcf29a732f78ea074bea9f4f0fe0ff1d0553b52f8f59da
collector-1435-v13-p60-35165173,extracted/collector-judgments/collector-1435-v13-p60-35165173.txt,moj-judgments-1435-volume-13.pdf,60,64,5,67e72a7fc32b8f9f5a0309c3a90f8eccea0a8baef2a5b2c20c86003103ddbdf0,14654,:يلسلستلا مقرلاقرلا,35165173,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة القايض القائم بعمل رئيس املحكمة العامة بمحافظة ب,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,747b86e2be89497a3f172420d723d18c912e246ef80825a0dd2e33d8044b477f
collector-1435-v13-p65-35178735,extracted/collector-judgments/collector-1435-v13-p65-35178735.txt,moj-judgments-1435-volume-13.pdf,65,68,4,5b5f3dda591d77447a7d1d833cdc6bd01b8fe3f61e071a5ff8493a7e74413652,12018,:يلسلستلا مقرلاقرلا,35178735,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,2702b5e02cfbf8fdc36aefba2a20deb3f16f6f178ae25282da11789933d9ca8b
collector-1435-v13-p69-3530659,extracted/collector-judgments/collector-1435-v13-p69-3530659.txt,moj-judgments-1435-volume-13.pdf,69,75,7,fa51c2adfe9a967bfcc84bee6dc10bfc391dc2a7c64bdd746e6fd79dc76ef69f,14101,:يلسلستلا مقرلاقرلا,3530659,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بنجران املساعد الشيخ )...(,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,fd74b598c968524c14aeaf664610109ec4d3684d842550cf3b87c17c3432620d
collector-1435-v13-p76-3511243,extracted/collector-judgments/collector-1435-v13-p76-3511243.txt,moj-judgments-1435-volume-13.pdf,76,79,4,9708e2339b858f506d781dde00a13a3fa45ed93f244a8ec6cdf8f826f432860a,11902,:يلسلستلا مقرلاقرلا,3511243,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة ال��واردة من فضيلة رئيس املحكمة اجلزائية بمدينة الدمام برقم,الدائرة اجلزائية األوىل بمحكمة االستئناف باملنطقة الرشقية عىل املعاملة ال��واردة من فضيل,,1435,248a29b857ab41d361368f09c930aacb825bea9e78c8ce763db6247315f8e42b
collector-1435-v13-p80-3516847,extracted/collector-judgments/collector-1435-v13-p80-3516847.txt,moj-judgments-1435-volume-13.pdf,80,85,6,dca37d2552e64cfe34141abadde65e04e338b579e6ce446e979d972a9900e6cf,20180,:يلسلستلا مقرلاقرلا,3516847,,,محكمة االستئناف بمنطقة القصيم عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة 84 يف حمافظة املذنب الشيخ,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة القصيم عىل املعاملة الوا,,1435,80de6ce6510f798e6b0dbe23d9d723c0bf7fe02021d66a9d0220d0c4db489b8f
collector-1435-v13-p86-3528793,extracted/collector-judgments/collector-1435-v13-p86-3528793.txt,moj-judgments-1435-volume-13.pdf,86,88,3,c6737a077569ff6a69f204236dfaac0201b5ad87a59f34b213e15630e3f89847,7948,:يلسلستلا مقرلاقرلا,3528793,,,,الدائرة اجلزائية األوىل يف حمكمة االستئناف بمنطقة تبوك عىل املعاملة الواردة من فضيلة رئي,,1435,bc986433122099022787863617ec92e5d89c560562245ea8e7b31b189f725205
collector-1435-v13-p89-35102126,extracted/collector-judgments/collector-1435-v13-p89-35102126.txt,moj-judgments-1435-volume-13.pdf,89,96,8,7c60f3a289dc621bd86ba1fa56a1e0980f771f226ae02407080fb47a0b2c37bd,26453,:يلسلستلا مقرلاقرلا,35102126,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بأهبا برقم 351279735وتاريخ,الدائرة الثالثة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,1121c9113bca875a8ca831d1a11c7b2175b4344ba0fb6ddaf30a407603e61417
collector-1435-v13-p97-35256149,extracted/collector-judgments/collector-1435-v13-p97-35256149.txt,moj-judgments-1435-volume-13.pdf,97,103,7,88d7200bf087b029778fb1e679e47d00219c98d5d86555fbeaa7d8264b281622,15974,:يلسلستلا مقرلاقرلا,35256149,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بخميس مشيط املساعد برقم 35,الدائرة الثالثة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,6f7b5e2e7cd361c05e49cd5b83973d70b35cbe62e6981ce659aea0497b4aba42
collector-1435-v13-p104-355709,extracted/collector-judgments/collector-1435-v13-p104-355709.txt,moj-judgments-1435-volume-13.pdf,104,107,4,d01d1d2f89be8b05ea0bde6958cfd89dd0f965a8b33780a11bd2394332e6f5a4,13156,:يلسلستلا مقرلاقرلا,355709,,,محكمة اجلزائية وقايض األحداث,الدائرة الثانية لتمييز القضايا اجلزائية بمحكمة االستئناف بمنطقة اجلوف عىل املعاملة الوار,,1435,abcc3782146e12ebabf6f7d19525bd9333cc7def7f294eeea82859f1560f42c9
collector-1435-v13-p108-356346,extracted/collector-judgments/collector-1435-v13-p108-356346.txt,moj-judgments-1435-volume-13.pdf,108,111,4,b90747477f2781e7bd14be5856de952d9f7ba373ebc5d5401608a030ad0655f4,8539,:يلسلستلا مقرلاقرلا,356346,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,14a056f0d87edd495be4612bad81031659291efe81265f8075e6b68c393efff4
collector-1435-v13-p112-34465574,extracted/collector-judgments/collector-1435-v13-p112-34465574.txt,moj-judgments-1435-volume-13.pdf,112,114,3,aced6901fe02c73b0a44b6bb31462501690c208128a88ad9eac068cd0d0ecd41,7344,:يلسلستلا مقرلاقرلا,34465574,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بصبيا برقم 342380059وتاريخ 1,الدائرة األوىل لتدقيق القضايا اجلزائية 113 ريغلا ءاذيإ بمحكمة االستئناف بمنطقة عسري عىل,,1435,79e1e105fdcab22d70f33e16fd3cb7694696edaa4178eb2a1a2c319120346cbc
collector-1435-v13-p115-34409758,extracted/collector-judgments/collector-1435-v13-p115-34409758.txt,moj-judgments-1435-volume-13.pdf,115,117,3,8b744930e9d855cf83a728df92ce042425648f1dec86296b0f3655f4d481120c,10442,:يلسلستلا مقرلاقرلا,34409758,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الص,,1435,74c37b712cc77af7b9fb65fe9f39ba9c916a80c2280cb5d120d696a29850797a
collector-1435-v13-p118-34340717,extracted/collector-judgments/collector-1435-v13-p118-34340717.txt,moj-judgments-1435-volume-13.pdf,118,120,3,52c89e9a6c1365e0de74e2a86bd68985b9befc3f53a25b58dc33153680c8919a,9574,:يلسلستلا مقرلاقرلا,34340717,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بتثليث برقم 341775636وتاريخ,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الواردة,,1434,b20bb6b89221cbce189e377d5e0b836dd2a4e105c37ad2fde7bca724a8b6c8c3
collector-1435-v13-p121-35272540,extracted/collector-judgments/collector-1435-v13-p121-35272540.txt,moj-judgments-1435-volume-13.pdf,121,123,3,dcfad7943fb2334e10e03a711d9a54aa7c571ee88ba1094ca60691b2a6890df2,8502,:يلسلستلا مقرلاقرلا,35272540,,,,الدائرة اجلزائية الرابعة يف حمكمة االستئناف بمنطقة مكة املكرمة جرى منا االطالع عىل احلكم,,1435,305713e6aa34c3360c50d78e606b25b05a5e3779fa746b5ac431866ce64645c2
collector-1435-v13-p124-34424199,extracted/collector-judgments/collector-1435-v13-p124-34424199.txt,moj-judgments-1435-volume-13.pdf,124,128,5,0f869ca9f0c914d8b68e2c3560d26c9bd1e28da28fb59d5a3498470de86a71bd,15509,:يلسلستلا مقرلاقرلا,34424199,,,محكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الصادر من فضيلة الشيخ)...( / القايض باملحكمة العا,الدائرة اجلزائية الثانية بمحكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الصاد,,1435,45c91fb598a4ca7837aac9bf87fd929d679f99b794a08492fdc00f744356b0ac
collector-1435-v13-p129-34521080,extracted/collector-judgments/collector-1435-v13-p129-34521080.txt,moj-judgments-1435-volume-13.pdf,129,132,4,5941015d120fa739562a4e2cfb8b8453996634b2b44f26c546af1f7dc4ea0f8e,11388,:يلسلستلا مقرلاقرلا,34521080,,,,الدائرة اجلزائية الثانية يف حمكمة 131 ريغلا ءاذيإ االستئناف باملنطقة الرشقية عىل املعامل,,1435,d7b0bbc37fd0f7e08ba1ba09e4ad67312c8a939b572de9cf1ed701db38f36c3e
collector-1435-v13-p133-3461589,extracted/collector-judgments/collector-1435-v13-p133-3461589.txt,moj-judgments-1435-volume-13.pdf,133,142,10,95c517423c7bbc253ff797f980411dc26e62e2ad3d38ce39c6dcb3c9b6ed9e83,36961,:يلسلستلا مقرلاقرلا,3461589,,,,الدائرة اجلزائية السابعة يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,ac7c438a6f427b8d0bfc20bb78ade7f563cf91be8cad8fa2865f905a43749113
collector-1435-v13-p143-3591884,extracted/collector-judgments/collector-1435-v13-p143-3591884.txt,moj-judgments-1435-volume-13.pdf,143,146,4,433d71e7892a9e3f6f6eb0f16286b511c37f68d725d67cbaee802fe81c801191,12417,:يلسلستلا مقرلاقرلا,3591884,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الص,,1435,f6570d5c4e2b71202290824d5238bcba162d2e48d9ac4961c86dded5e313b891
collector-1435-v13-p147-3531338,extracted/collector-judgments/collector-1435-v13-p147-3531338.txt,moj-judgments-1435-volume-13.pdf,147,149,3,d694dcfa2da0edc34b8259698720cfcbfd625c709eb21f0e362e893317a7df03,8510,:يلسلستلا مقرلاقرلا,3531338,,,,الدائرة اجلزائية األوىل االطالع عىل الصك الرشعي رقم 35212839وتاريخ 1435/4/18ه الصادر من,,1435,0b4e0368d3f84ee98f7f14d61197e18163c761977d7a482d1e047f62591298d2
collector-1435-v13-p150-35373673,extracted/collector-judgments/collector-1435-v13-p150-35373673.txt,moj-judgments-1435-volume-13.pdf,150,153,4,28c8089d29794a2e0e29ed0583c368437e20ab8f787b968762f47a416cfd7c6b,12513,:يلسلستلا مقرلاقرلا,35373673,,,محكمة االستئناف بمنطقة اجلوف عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بدومة اجلندل الشيخ )...( /ب,الدائرة األوىل لتمييز القضايا اجلزائية بمحكمة االستئناف بمنطقة اجلوف عىل املعاملة الوارد,,1435,61e3681476eaae4e9c8f9c01c95519e9bf0c53ffd95647f1b65ec5c36ec1ab62
