id,file,source_file,source_path,source_sha256,source_bytes,start_page,end_page,pages,file_sha256,file_bytes,text_sha256,status
recovered-moj-1434-v10-p103-33450534,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p103-33450534.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,103,112,10,2baea0249f1b6bf96d0bebe6e8879542cd0783ef8ea804b338891fdc68b20413,516429,2f2c7bf87a24ac15603ede9d62d88390d3a2bf1b820804bbe6e22fdd7f84ffb2,exact_duplicate_review
recovered-moj-1434-v10-p113-33422612,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p113-33422612.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,113,120,8,b1d25110f40be433ed8dc401d2d83f60ac015942af99027ab6b05583810dc988,514145,9cfd7c203692198e81ac35bbc31c002494e130d7772cc57a702478a3201746e0,exact_duplicate_review
recovered-moj-1434-v10-p121-34291518,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p121-34291518.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,121,129,9,9c166f011304459c1f0c8f49cd6e824b6bf249ce9dd467393fd6a01005f49712,505461,40eb4c2595fda0144e87e9208bdff4ce53edf002542f14bbe43efd1945a534f7,exact_duplicate_review
recovered-moj-1434-v10-p130-33333676,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p130-33333676.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,130,139,10,0276345c37c4f9151ab58f21718b7a7bde4611fcf2025638982ac28ef92c55dd,509129,c8e6bf9f01a60b3515bd09231300c676b8f3440115a4fac6a7802d80fc265005,exact_duplicate_review
recovered-moj-1434-v10-p140-3426340,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p140-3426340.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,140,147,8,c9195b97e4002fd53b3dda1cb013d050c95ab655253141249e3737f3a7039b9f,511163,46910b5e1f6ee4de53c18cbdf98fbf379abc5f2842fc5f63b3fd98f2c3633eb1,exact_duplicate_review
recovered-moj-1434-v10-p148-3460936,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p148-3460936.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,148,157,10,3e0c6f778ceac84c0effca2a2c455b7fa9b3835b0867adfa059903638dc2918d,516529,0a7d880631779c537fa345e3656f9255ad47987a7d689da9da7aa08f3ba38f83,exact_duplicate_review
recovered-moj-1434-v10-p158-34194085,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p158-34194085.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,158,166,9,ed367f35bd56c3e566c38662df469980f00c07ca9c21c3c702aa8ff9e3570542,1271428,8dcf7d229e061ade54b46428b10dc2b05b9c16d700fe821f5281c63304e28e78,exact_duplicate_review
recovered-moj-1434-v10-p167-33165950,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p167-33165950.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,167,174,8,9b12c485154f5903a61a08f236f04de002fbeb6fba369e9322c2d2a8a89f2267,514734,52fef3868df254c967d0019334dabac21e5443ba290f88624dad8c1a8df1bc57,exact_duplicate_review
recovered-moj-1434-v10-p175-33389019,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p175-33389019.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,175,185,11,5631443f12f757233dc14d3f9a5bc3d62c6952c217ec47b1d2eaeb6104eb948e,513105,270a03ca7cf32673ecda58567ab07e445dde789263b24e87a8108661056df527,exact_duplicate_review
recovered-moj-1434-v10-p186-34206957,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p186-34206957.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,186,191,6,6ef2c042f2c92b89a8ba5adb503f1963a879156ed50b7d7f4b955050f601b006,506836,4ebfa0af6cc0297d03ff27265e2ab3264c39dff4fd6c6059e6ed2990a604955e,exact_duplicate_review
recovered-moj-1434-v10-p192-33319506,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p192-33319506.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,192,203,12,4a5a91291e09862e73ffde82de47397ac5f11123d0371fc359bdc3fb7e2f755f,510709,f82ee07e8ea9b50c49ead2f838d96e74d06df4455d03abdb9d85c7eecc329215,exact_duplicate_review
recovered-moj-1434-v10-p204-34177797,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p204-34177797.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,204,211,8,00ae8517acb1f8bf9c5a0457a1e3c748a4b831a2b17affd9bde379a0bf99bd31,508124,d9b4761c0ddd37a8c2f70d7644141f2d2b11ec35f42237ceffdfafcb7dea6028,exact_duplicate_review
recovered-moj-1434-v10-p212-34260752,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p212-34260752.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,212,218,7,9bb5480c386e842176568a6df4f8169fd1a7a4e7cca54358ab907f68deb35037,516173,4223d9021891309afc960779e25fd49212fac7d1b90e4929e21075e896c31488,exact_duplicate_review
recovered-moj-1434-v10-p219-34255305,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p219-34255305.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,219,223,5,e84bf74eaed6ab02df316f5a1df26d23813de50e50e0393f62619f895af20b78,488881,583b0629d678d8299dfa52b2bb44a6ff63a3509d4359b2a7a3ba6a56d5d7833b,exact_duplicate_review
recovered-moj-1434-v10-p224-33245589,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p224-33245589.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,224,232,9,87f7ce8ff0c0a269c538082815935dc22e33b32bbb7c17a91552fe38f336f3f4,508289,2dc4b84551dbba9a699749d7b7c4b56027909e916f79d4d65495d767507e6a42,exact_duplicate_review
recovered-moj-1434-v10-p233-3441536,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p233-3441536.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,233,240,8,7397b683e46b0bebc9aaa0dad6c4ffef21984472174c4710f13efe2654bb014a,502294,dfa43ccbb0a91db9c48ae2f2299229d4422076988c4b0f528414e292931c1a65,exact_duplicate_review
recovered-moj-1434-v10-p241-33108865,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p241-33108865.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,241,250,10,52d29b764532822ca84061fb67e207da09192df6aac4fe769599d2b0ddd18bdb,509714,56c7f3b7df755b2bdec5965bfe6155041ee06a40e9bd35eee35905522a62eeb1,exact_duplicate_review
recovered-moj-1434-v10-p251-33370559,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p251-33370559.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,251,263,13,cf7788d1fe3fbad232be57b5f00fb9e05ee4c6e6a027979bbe6322469e14cfb0,512643,ec0e759e54a7f8c79ec32b32a2786cec1a3560b1386a0b31c5792657349e0415,exact_duplicate_review
recovered-moj-1434-v10-p264-33412454,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p264-33412454.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,264,270,7,9deef37212b10d067e20d995bba07388e94c71f898f22af40a67fee0349237d9,501887,a2ef52ba3b8fffae21841e705ce6f10f4fd05d6cf62fe5ec445120240db4c4eb,exact_duplicate_review
recovered-moj-1434-v10-p271-33396666,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p271-33396666.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,271,281,11,fc091e8e8780ac61e5d259bb846b333c79484ba8548461a89ce3c0bec53cd6be,514146,f85fdacb36497e9090b56bf931dffb05742264ad8bed2ed8fed039a5a9a6ff80,private_manual_review
recovered-moj-1434-v10-p282-33483169,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p282-33483169.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,282,291,10,f88ad0bac72215ccb3f2ae18fb0f6e61a2c6672ddde022f46b0a596b1b85d12d,519148,922100592cf133f29a88b30ed8977477f5734cc3b0ae6ac3f5d8d370884cbef0,exact_duplicate_review
recovered-moj-1434-v10-p292-34168437,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p292-34168437.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,292,300,9,66988d719a0d7d629687ee3d4ab415d3ca219f7cce2f5598d95a4e0a26942e55,534122,016f151a862e62fff59349dfeeb733533aa8de27464ceb3606fbd2c20d158adc,exact_duplicate_review
recovered-moj-1434-v10-p301-344668,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p301-344668.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,301,306,6,cea6fa98c6a48dbf70f2b8799618ae35f8039f075379956690b65fa3ac7bd137,501765,70532992a2aab16fd240306afeebbe44cae67890e4a213726418ec1c4c50b798,exact_duplicate_review
recovered-moj-1434-v10-p307-33450924,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p307-33450924.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,307,315,9,0be8c3294f09bfdafb2b81ed150c2c5c417f4a0a9ad5a2ef8ab1f5c7e7411b8d,507915,4cb1b3e3fb8090ba05cf58dfd9ceb6da5c7771d36278bb2461294a55e1b6ab6b,exact_duplicate_review
recovered-moj-1434-v10-p316-34180146,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p316-34180146.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,316,322,7,5c1977604a1a14c83061bff11011e984bc2c2a00d74aa8f1877a852a5d04d0ce,509237,8b69644b09a707ea680f0389215b86330725fb7bbf125790c43ddc162855e04e,exact_duplicate_review
recovered-moj-1434-v10-p323-34234714,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p323-34234714.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,323,329,7,e551d6c9e4c3be10f806eabd35b510792d232251e4f8d1dd160512459c7d0123,498755,b801fa7be10348e6ec5063e0bec18a23a048884209a96b06d1184292cfbdfc9c,exact_duplicate_review
recovered-moj-1434-v10-p330-3457561,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p330-3457561.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,330,336,7,826ac2ed4f5672c5588fad918483d30b2f32b6d3513c43e2532540551aefbfbf,514355,ac192af3167510e72a4780536a19cf0f3fcd1cbdfa3c373ae22c23893b7cd6a1,exact_duplicate_review
recovered-moj-1434-v10-p337-33422293,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p337-33422293.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,337,344,8,93a2d955caf670940f29649ace06fc544692e10e6c062a242c420153031b71d4,493202,6107d609ef528fe7edb52955a706d8263941466932bb1c4b4d234eb5533471f6,exact_duplicate_review
recovered-moj-1434-v10-p345-34266092,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p345-34266092.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,345,355,11,856a9b967b6f2ac919b528c8e27b140c180a16839bd35f80b5fa8bb7521583c4,512399,f7102b8e52c789c63ecdf3e051eab88232a27c5a976c27e5cf1c9809abef4fc6,exact_duplicate_review
recovered-moj-1434-v10-p356-33455749,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p356-33455749.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,356,362,7,d212b2be6465161c29a881e79b7a270a1dce6d49a1f25d0694da0a0761b85839,501896,9f5638376d93494cab3c48962c4ac2a26a97276a58f480595e1701405ebac998,exact_duplicate_review
recovered-moj-1434-v10-p363-34305506,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p363-34305506.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,363,373,11,f69f291e267c322fabb750f94cd11fd6fde0b5c95f02f1578de13ddb98120acf,513700,12a1a6e1d30d9778b07e3c76f895b82f29ccad9a9243b5a74dd00d081c979fae,exact_duplicate_review
recovered-moj-1434-v10-p374-34308961,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p374-34308961.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,374,381,8,ff0f8fc000f4186cd322bbb1666171a90747d5ba2fce23e60810b72793fecf66,506859,cc6d0514e9555644bd843b2d11fb7dcd99d377ae95c245a7f3090d1c38e06742,exact_duplicate_review
recovered-moj-1434-v10-p382-34252367,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p382-34252367.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,382,387,6,199bcf0dd803357943d63dd9d9e8de9968077993b15f1ed43a1b2ad20825ec49,501456,5e6f1221a4306f56215002f7f14fc0e726c09587a20a6da7a75086435b781d38,exact_duplicate_review
recovered-moj-1434-v10-p388-34258948,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p388-34258948.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,388,393,6,5018482114d4f11f595ac75ddcaaac47f3c117cee1b0280320ee02632a0a2d10,502851,23907bd869decc2379b059fea047d9d257068adec6b39e9a9a890b1c9f6dc614,exact_duplicate_review
recovered-moj-1434-v10-p394-34270704,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p394-34270704.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,394,399,6,9f6ca60498a2f39e6ac4043af4b81eecbc4aac5567f310d5e0207b6086836ea3,504131,05e8109e7e0d6924b75448e9136460fde56c06529a5323335389a92c9c1267c1,private_manual_review
recovered-moj-1434-v10-p400-34325443,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v10-p400-34325443.pdf,moj-judgments-1434-volume-10.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-10.pdf,17172099759e4ae4a6305358e6d4d5bbec12444976069e1628e22ecb672ea010,3781511,400,412,13,cb24b06ddfd7e03f336c35e12cc54e2d0aa9945f1fc9562ed732cab97bcfdaac,823152,f571dcd71389bb4d28564a688f3466ef2223dafc705af4e5adedc842442b4b45,exact_duplicate_review
recovered-moj-1434-v12-p5-347261,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p5-347261.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,5,10,6,da8d69a9bc421ddeac7c65b3e44d279ef056efe338f16f8c985edfc9ff53192a,496191,d2881ebd009bfab3eeb103bebdd863e43851b537081d1e1d0b2fddc6b73dfa8f,exact_duplicate_review
recovered-moj-1434-v12-p11-3377548,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p11-3377548.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,11,19,9,2ba3efbf243494728c4da9c3590866dba981ac0c52ea6fb3402c4713fc0d016e,498708,ad9644ac35180a6d3e0afb3cabcce4afd3900de23e4c9aa4cb85cb35f0d2c73e,exact_duplicate_review
recovered-moj-1434-v12-p20-3396987,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p20-3396987.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,20,29,10,a5f2397e2ba23d96ede42173774c74d4882cda1c7b33a9fe9c81be4af94cd168,509729,a000780528bdc31c2169e7b7e4074e8cbdec77deaf60d39e2bf0d279cefdbcd4,exact_duplicate_review
recovered-moj-1434-v12-p30-3418724,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p30-3418724.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,30,37,8,f97468183887f447af56e6708776413594a318b3748b4682c24d783b137a62da,499348,8ffd41306e4d7a2d1bc61358cbc062cb771e67f5fea9b3c18ec9bff8c4bda3e0,exact_duplicate_review
recovered-moj-1434-v12-p38-3440861,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p38-3440861.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,38,44,7,35f778cd3247792304d240d72dc1f652332b4fa6666f935f1d527ef955387bd2,498066,23221b372581632c35019f4c223c3a09e23791850b39d22c33dca081776ed9c5,exact_duplicate_review
recovered-moj-1434-v12-p45-32191315,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p45-32191315.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,45,57,13,0178d01f9e3383950204a0567579be091a6c65fdfcdbc1beabfc2b11a4814955,520533,07d105de87866e6fa0bf435bdf497432fcf0cd847a5e7ab08b58d09c2c225ebc,exact_duplicate_review
recovered-moj-1434-v12-p58-33182259,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p58-33182259.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,58,65,8,665600e15c3d3503ff467932692ba83eba07b38d789652856f28ca1210a7bcab,497720,00106b85ae8b84dc45ce72107c1a22dfbaffc5f3eff53e0b96852fb09609ae62,exact_duplicate_review
recovered-moj-1434-v12-p66-34180121,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p66-34180121.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,66,70,5,5a4ec76ec805bcae7ca7d9de82f18728099eb70f7567cf31eae189a9b7ad5d15,500344,408a3db97dace8e43a08ae66d03d03dc7b7f6f3e2353b508d8121fb0d6dc24cc,exact_duplicate_review
recovered-moj-1434-v12-p71-33268658,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p71-33268658.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,71,77,7,c90698114724760b49c6dc03ba1b54ab3a13ff960e6fa6a52b6645673f5c9b2b,495063,5959d0f447b80221789fa4baa4cb83a8e544116d138585fadb87707d6d525abf,exact_duplicate_review
recovered-moj-1434-v12-p78-33345548,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p78-33345548.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,78,87,10,5372c3b671c9e683c07bbb223a5c6d80df18c32d04140657a127bc8a6e7c9bef,505943,0f531309a18dbcd905234d075f072f6f7c0a9f256252b8b028a6e02eec415be3,exact_duplicate_review
recovered-moj-1434-v12-p88-33353081,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p88-33353081.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,88,101,14,39e402f008e5e5e3e5729c89c6ef0a26c404c696ba115f7159c9f21187f12054,523314,5e98346ebff4873d177540b074791707dfa192c310971bfe6feb50ac403f8a2a,exact_duplicate_review
recovered-moj-1434-v12-p102-34259122,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p102-34259122.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,102,106,5,bd86b2a5be57b7df6231e67ed23b51b2d499c080f6979ba84bb5c28abaeb29a0,502217,7db21e5e90256a852ad4c0bd08f2b5f605a2bc50d4cc8b5213e334928e96c422,exact_duplicate_review
recovered-moj-1434-v12-p107-33395847,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p107-33395847.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,107,117,11,78a05524d5b63bc0ba03cb50c06f6d211d26c7ba3f1613c2c9ff0c9745411f58,508518,6d48ae90beb64d63d3af5f7c3817e474a49bbe4c624d92cdee8d770a48b8e0a2,exact_duplicate_review
recovered-moj-1434-v12-p118-33469973,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p118-33469973.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,118,122,5,822a24ba056e6c96242ef90d67971eef6458cc016b7080aaec450179f83aba8e,499340,515097929653370b7b1614a67fd85a4a028fef4c9cb456d3c8c21e1f2db5f385,exact_duplicate_review
recovered-moj-1434-v12-p123-33407511,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p123-33407511.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,123,130,8,63918b9a25f9ff65fe4a431dcbd4894d2a281cef63442331ee9dea56cd28fb4a,508899,c49a61f3c853d8fca5a1d8c9e905cecbf6b0eb58dc4ee1c7a9285b4b2aa25ba6,exact_duplicate_review
recovered-moj-1434-v12-p131-33420807,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p131-33420807.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,131,136,6,6530ab85b6e27e2c6488b9a55b4bd8094114c1866d8e7c90e9bf3bc6b030ff30,497025,2f9f25b5bd43c247f03b52f7e937533809d4d2956f74ac14f16a7840c708080f,exact_duplicate_review
recovered-moj-1434-v12-p137-34181745,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v12-p137-34181745.pdf,moj-judgments-1434-volume-12.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-12.pdf,7fbbefdb8b810d9daac796f824690c44b591184def9ac255751a20224fa7afc8,4104368,137,144,8,0699d05668fc59b6b46ed741710ba47e28bda1fa451ed20b5e86e79446f43854,515151,c7e07db01c8709c9c2c88856e231a139b858ef946f1f06f8aca7ed3d3aabaae0,exact_duplicate_review
